VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H16E,Skagit,Anacortes,WA,98221,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,215755529,POINT (-122.6330168 48.4948674),PUGET SOUND ENERGY INC,53057940700
5YJSA1DP5D,Whitman,Uniontown,WA,99179,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,9,130088794,POINT (-117.0888411 46.5368234),AVISTA CORP,53075001000
5YJSA1S16E,King,Seattle,WA,98178,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37,230372201,POINT (-122.2453 47.499708),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026001
5YJSA1CG3D,Snohomish,Edmonds,WA,98026,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,109068662,POINT (-122.335685 47.80372),PUGET SOUND ENERGY INC,53061050200
5YJSA1S12E,Pierce,Tacoma,WA,98444,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,29,233530650,POINT (-122.43827 47.153995),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071704
5YJSA1CN0D,Snohomish,Edmonds,WA,98026,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,350470550,POINT (-122.335685 47.80372),PUGET SOUND ENERGY INC,53061050101
5YJSA1DN2D,Skagit,Burlington,WA,98233,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,180374904,POINT (-122.33079 48.474765),PUGET SOUND ENERGY INC,53057951800
5YJSA1H13E,Island,Camano Island,WA,98282,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,222086910,POINT (-122.4842001 48.2013985),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971500
5YJSA1H10E,Snohomish,Marysville,WA,98270,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,38,195334331,POINT (-122.17673 48.05542),PUGET SOUND ENERGY INC,53061052810
5YJSA1H10E,King,Maple Valley,WA,98038,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,150723317,POINT (-122.0310296 47.3861675),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032002
5YJSA1H10E,Whatcom,Bellingham,WA,98225,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,172630321,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000401
5YJSA1H18E,Clark,Vancouver,WA,98661,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,49,208979907,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJSA1CN9D,King,Sammamish,WA,98075,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,104602704,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217
5YJSA1CP6D,King,North Bend,WA,98045,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,224521832,POINT (-121.7705205 47.4816922),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032705
5YJSA1CNXD,Pierce,Tacoma,WA,98444,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,29,5011534,POINT (-122.43827 47.153995),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063402
5YJSA1CG3D,King,Black Diamond,WA,98010,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,169910856,POINT (-122.014858 47.312069),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603
5YJSA1DN5D,Pierce,Fox Island,WA,98333,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,147426856,POINT (-122.6066806 47.2254086),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072410
5YJSA1DP1D,Mason,Grapeview,WA,98546,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,35,244675350,POINT (-122.9529423 47.3248964),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961200
5YJSA1CP5D,Snohomish,Granite Falls,WA,98252,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,39,107374809,POINT (-121.9450548 48.0763266),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053605
5YJSA1CPXD,Pierce,Lakewood,WA,98499,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,28,211029864,POINT (-122.5181098 47.1712579),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071902
5YJSA1CN3D,Snohomish,Mukilteo,WA,98275,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,152801827,POINT (-122.29943 47.912654),PUGET SOUND ENERGY INC,53061042001
5YJSA1AG6D,King,Kirkland,WA,98033,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,48,100531756,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701
5YJSA1CN7D,King,Seattle,WA,98116,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,34,328334023,POINT (-122.395519 47.572137),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701
5YJSA1S17E,Snohomish,Lynnwood,WA,98037,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,156901209,POINT (-122.283973 47.838697),PUGET SOUND ENERGY INC,53061051601
5YJSA1S19E,Pierce,Orting,WA,98360,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,2,237719793,POINT (-122.2032237 47.0942956),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070100
5YJSA1H18E,King,Sammamish,WA,98029,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5,123965285,POINT (-121.9993659 47.5484866),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032222
5YJSA1CN5D,Snohomish,Monroe,WA,98272,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,39,208331980,POINT (-121.972215 47.85674),PUGET SOUND ENERGY INC,53061052206
5YJSA1DN0D,Pierce,Gig Harbor,WA,98332,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,168655448,POINT (-122.589645 47.342345),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072509
5YJSA1CGXD,Pierce,Lake Tapps,WA,98391,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,31,194947581,POINT (-122.183805 47.18062),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070313
5YJSA1CP4D,Collin,Mckinney,TX,75071,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,,100569976,POINT (-96.7095692 33.2106389),NON WASHINGTON STATE ELECTRIC UTILITY,48085030202
5YJSA1H17E,Mason,Shelton,WA,98584,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,35,349942218,POINT (-123.0910261 47.2173827),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961102
5YJSA1S13E,Clallam,Port Angeles,WA,98363,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,24,219409781,POINT (-123.46101 48.118925),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001500
5YJSA1H26E,Snohomish,Lake Stevens,WA,98258,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,237823064,POINT (-122.112265 48.0047),PUGET SOUND ENERGY INC,53061052604
5YJSA1AC2D,Pierce,Tacoma,WA,98404,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,27,144945552,POINT (-122.4096963 47.2174975),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053063200
5YJSA1H29E,Pierce,Tacoma,WA,98409,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,29,172116724,POINT (-122.47913 47.2198),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053062802
5YJSA1H11E,Kitsap,Port Orchard,WA,98367,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,26,231593302,POINT (-122.6530052 47.4739066),PUGET SOUND ENERGY INC,53035092704
5YJSA1CN8D,Island,Camano Island,WA,98282,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,165142379,POINT (-122.4842001 48.2013985),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700
5YJSA1DP5D,Pierce,Graham,WA,98338,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,2,121897730,POINT (-122.2953401 47.0763961),"BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY",53053073116
5YJSA1H16E,Skagit,Anacortes,WA,98221,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,235474193,POINT (-122.6330168 48.4948674),PUGET SOUND ENERGY INC,53057940302
5YJSA1CG3D,Snohomish,Stanwood,WA,98292,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,10,189192685,POINT (-122.326873 48.2144825),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201
5YJSA1H2XE,King,Sammamish,WA,98074,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,160877,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215
5YJSA1H13E,Snohomish,Bothell,WA,98012,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21,100668879,POINT (-122.1873 47.820245),PUGET SOUND ENERGY INC,53061051927
5YJSA1DP8D,King,Seattle,WA,98199,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,36,203578273,POINT (-122.394937 47.649547),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005801
5YJSA1S1XE,Grant,Moses Lake,WA,98837,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,13,6862579,POINT (-119.2599876 47.1240154),PUD NO 2 OF GRANT COUNTY,53025010904
5YJSA1S1XE,Mason,Shelton,WA,98584,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,35,192880131,POINT (-123.0910261 47.2173827),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960600
5YJSA1CP7D,Snohomish,Lake Stevens,WA,98258,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,302966793,POINT (-122.112265 48.0047),PUGET SOUND ENERGY INC,53061052603
5YJSA1H10E,Snohomish,Lake Stevens,WA,98258,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,44,5130898,POINT (-122.112265 48.0047),PUGET SOUND ENERGY INC,53061052606
5YJSA1DP1D,Whatcom,Everson,WA,98247,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,166401910,POINT (-122.3616332 48.9071317),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010702
